Customer_ID,Age,Gender,Location,Device_Type,Traffic_Source,Session_Count,Return_Customer,Time_of_Day,Time_Spent_on_Site,Pages_Viewed,Product_Category,Product_Category_2,Discount_Code_Used,Payment_Method,Items_in_Cart,Added_to_Cart,Abandonment_Point,Converted,Order_Value
CUST00839,26.0,Other,London,Mobile,Organic,5.0,Yes,Morning,25.74,6.0,Apparel,Beauty,No,Digital Wallet,,No,Product Page,No,
CUST00840,55.0,Male,Abu Dhabi,Mobile,Social Media,2.0,Yes,Afternoon,13.52,2.0,Books,nan,No,Credit/Debit Card,3.0,Yes,None,Yes,43.34
CUST00841,30.0,Male,Cairo,Mobile,Paid Search,2.0,Yes,Evening,32.68,,Books,nan,No,Cash on Delivery,,No,Product Page,No,
CUST00842,28.0,Male,Cairo,Mobile,Organic,8.0,Yes,Evening,24.63,5.0,Electronics,Sports,No,Cash on Delivery,2.0,Yes,Checkout,No,
CUST00843,48.0,Male,London,Mobile,Direct,4.0,Yes,Evening,17.05,2.0,Apparel,Toys,No,Credit/Debit Card,,No,Product Page,No,
CUST00844,51.0,Male,Dubai,Mobile,Referral,2.0,Yes,Evening,30.21,,Sports,Apparel,Yes,Digital Wallet,,No,Product Page,No,
CUST00845,33.0,Male,Abu Dhabi,Mobile,Direct,3.0,Yes,Afternoon,17.6,4.0,Home & Kitchen,nan,Yes,Digital Wallet,4.0,Yes,Cart,No,
CUST00846,62.0,Male,Cairo,Mobile,Email,5.0,Yes,Evening,27.84,4.0,Sports,Apparel,Yes,Digital Wallet,,No,Product Page,No,
CUST00847,32.0,Female,Abu Dhabi,Desktop,Organic,5.0,Yes,Morning,18.41,6.0,Sports,Electronics,No,Digital Wallet,2.0,Yes,Checkout,No,
CUST00848,49.0,Male,Riyadh,Mobile,Email,5.0,Yes,Morning,56.83,12.0,Books,nan,Yes,Digital Wallet,,No,Product Page,No,
CUST00849,40.0,Male,Dubai,Desktop,Social Media,1.0,No,Morning,18.57,5.0,Electronics,nan,No,Credit/Debit Card,,No,Product Page,No,
CUST00850,33.0,Female,Dubai,Mobile,Organic,2.0,Yes,Evening,14.91,5.0,Electronics,nan,No,Digital Wallet,2.0,Yes,Cart,No,
CUST00851,46.0,Female,Abu Dhabi,Mobile,Social Media,1.0,No,Evening,13.6,2.0,Electronics,nan,No,Digital Wallet,,No,Product Page,No,
CUST00852,25.0,Male,Riyadh,Mobile,Social Media,21.0,Yes,Afternoon,15.76,6.0,Grocery,nan,Yes,Credit/Debit Card,,No,Product Page,No,
CUST00853,39.0,Female,Abu Dhabi,Mobile,Email,4.0,Yes,Afternoon,19.23,2.0,Home & Kitchen,nan,No,Digital Wallet,3.0,Yes,Cart,No,
CUST00854,35.0,Male,Riyadh,Mobile,Social Media,1.0,No,Evening,1.93,1.0,Electronics,nan,Yes,Cash on Delivery,2.0,Yes,Payment Gateway,No,
CUST00855,73.0,Female,Sharjah,Mobile,Paid Search,2.0,Yes,Night,,3.0,Apparel,nan,Yes,Credit/Debit Card,4.0,Yes,None,Yes,147.22
CUST00856,,Male,Doha,Tablet,Paid Search,1.0,No,Evening,4.03,1.0,Apparel,nan,Yes,Cash on Delivery,2.0,Yes,Checkout,No,
CUST00857,42.0,Male,,Tablet,Direct,2.0,Yes,Morning,7.36,4.0,Sports,nan,No,Digital Wallet,,No,Product Page,No,
CUST00858,46.0,Female,Abu Dhabi,Mobile,Organic,4.0,Yes,Night,19.99,5.0,Beauty,Apparel,No,Credit/Debit Card,2.0,Yes,Checkout,No,
CUST00859,13.0,Female,Abu Dhabi,Desktop,Organic,2.0,Yes,Morning,22.89,3.0,Beauty,Grocery,Yes,Digital Wallet,2.0,Yes,Cart,No,
CUST00860,40.0,Male,Dubai,Mobile,Social Media,1.0,No,Night,110.88980665917984,61.0,Electronics,nan,Yes,Digital Wallet,,No,Product Page,No,
CUST00861,57.0,Male,Sharjah,Mobile,Social Media,1.0,No,Evening,5.95,5.0,Books,nan,No,Credit/Debit Card,,No,Product Page,No,
CUST00862,40.0,Male,Riyadh,Desktop,Paid Search,1.0,No,Afternoon,39.14,8.0,Electronics,nan,Yes,BNPL,2.0,Yes,Cart,No,
CUST00863,35.0,Female,Sharjah,Mobile,Social Media,1.0,No,Evening,12.58,2.0,Beauty,nan,No,Cash on Delivery,,No,Product Page,No,
CUST00864,48.0,Male,,Mobile,Email,5.0,Yes,Morning,11.79,5.0,Electronics,nan,Yes,BNPL,3.0,Yes,None,Yes,363.89
CUST00865,35.0,Male,Doha,Mobile,Social Media,1.0,No,Night,20.39,2.0,Electronics,nan,No,Digital Wallet,1.0,Yes,None,Yes,233.09
CUST00866,56.0,Male,Dubai,Mobile,Social Media,1.0,No,Afternoon,9.26,5.0,Electronics,nan,Yes,Cash on Delivery,,No,Product Page,No,
CUST00867,52.0,Female,Cairo,Mobile,Paid Search,2.0,Yes,Afternoon,32.96,6.0,Home & Kitchen,nan,No,Cash on Delivery,2.0,Yes,Checkout,No,
CUST00868,33.0,Female,Dubai,Mobile,Social Media,1.0,No,Evening,12.1,4.0,Beauty,Grocery,Yes,BNPL,,No,Product Page,No,
CUST00869,34.0,Female,Mumbai,Mobile,Paid Search,2.0,Yes,Morning,9.47,2.0,Electronics,nan,No,BNPL,,No,Product Page,No,
CUST00870,48.0,Male,,Mobile,Organic,6.0,Yes,Afternoon,18.01,2.0,Apparel,nan,No,Credit/Debit Card,,No,Product Page,No,
CUST00871,51.0,Female,Abu Dhabi,Desktop,Social Media,3.0,Yes,Night,13.41,4.0,Sports,Books,Yes,Credit/Debit Card,,No,Product Page,No,
CUST00872,49.0,Female,Dubai,Mobile,Email,3.0,Yes,Evening,24.76,7.0,Electronics,Sports,Yes,Credit/Debit Card,3.0,Yes,Payment Gateway,No,
CUST00873,37.0,Female,Dubai,Desktop,Organic,5.0,Yes,Afternoon,22.87,2.0,Electronics,Home & Kitchen,No,Digital Wallet,,No,Product Page,No,
CUST00874,39.0,Male,Dubai,Desktop,Social Media,2.0,Yes,Evening,42.17,8.0,Apparel,nan,Yes,Cash on Delivery,,No,Product Page,No,
CUST00875,36.0,Male,Dubai,Desktop,Social Media,1.0,No,Night,20.63,7.0,Sports,nan,No,Digital Wallet,,No,Product Page,No,
CUST00876,37.0,Female,Riyadh,Desktop,Organic,4.0,Yes,Morning,25.81,7.0,Apparel,Toys,No,Cash on Delivery,,No,Product Page,No,
CUST00877,32.0,Male,Abu Dhabi,Mobile,Paid Search,2.0,Yes,Evening,16.46,5.0,Toys,Apparel,Yes,Credit/Debit Card,2.0,Yes,Cart,No,
CUST00878,57.0,Female,,Mobile,Organic,,Yes,Afternoon,18.58,6.0,Apparel,Beauty,No,Credit/Debit Card,,No,Product Page,No,
CUST00879,44.0,Female,Dubai,Mobile,Direct,6.0,Yes,Night,,3.0,Apparel,Sports,No,Credit/Debit Card,2.0,Yes,None,Yes,130.52
CUST00880,43.0,Female,Cairo,Tablet,Social Media,3.0,Yes,Night,17.11,5.0,Electronics,Books,No,Cash on Delivery,2.0,Yes,None,Yes,452.65
CUST00881,51.0,Female,Sharjah,Mobile,Organic,3.0,Yes,Night,63.55,15.0,Beauty,nan,Yes,Cash on Delivery,4.0,Yes,None,Yes,88.67
CUST00882,24.0,Female,Dubai,Mobile,Email,3.0,Yes,Night,27.23,6.0,Apparel,Sports,No,Cash on Delivery,3.0,Yes,None,Yes,138.35
CUST00883,44.0,Male,Abu Dhabi,Mobile,Social Media,2.0,Yes,Afternoon,19.33,5.0,Beauty,Grocery,Yes,Digital Wallet,,No,Product Page,No,
CUST00884,52.0,Male,Dubai,Tablet,Organic,2.0,Yes,Morning,11.58,5.0,Electronics,nan,No,BNPL,,No,Product Page,No,
CUST00885,27.0,Male,Dubai,Mobile,Social Media,1.0,No,Afternoon,29.05,6.0,Apparel,Beauty,Yes,Credit/Debit Card,3.0,Yes,None,Yes,133.93
CUST00886,51.0,Male,Sharjah,Mobile,Social Media,1.0,No,Evening,23.15,8.0,Sports,nan,No,Digital Wallet,1.0,Yes,Checkout,No,
CUST00887,44.0,Male,Doha,Mobile,Organic,4.0,Yes,Evening,38.21,9.0,Beauty,nan,Yes,Credit/Debit Card,15.0,Yes,Payment Gateway,No,
CUST00888,39.0,Male,Cairo,Tablet,Organic,2.0,Yes,Evening,16.65,,Electronics,Home & Kitchen,No,Credit/Debit Card,2.0,Yes,None,Yes,433.45
CUST00889,38.0,Female,Sharjah,Mobile,Direct,5.0,Yes,Afternoon,10.52,3.0,Home & Kitchen,nan,No,BNPL,2.0,Yes,Payment Gateway,No,
CUST00890,29.0,Female,Mumbai,Mobile,Paid Search,1.0,No,Evening,3.71,1.0,Beauty,Grocery,No,Cash on Delivery,,No,Product Page,No,
CUST00891,23.0,Other,London,Desktop,Social Media,1.0,No,Night,7.91,3.0,Electronics,Sports,No,Credit/Debit Card,,No,Product Page,No,
CUST00892,49.0,Female,Muscat,Mobile,Paid Search,2.0,Yes,Afternoon,10.72,3.0,Home & Kitchen,nan,No,Credit/Debit Card,,No,Product Page,No,
CUST00893,28.0,Female,Sharjah,Desktop,Paid Search,2.0,Yes,Afternoon,24.74,5.0,Apparel,nan,No,Credit/Debit Card,,No,Product Page,No,
CUST00894,32.0,Female,Dubai,Mobile,Social Media,1.0,No,Evening,8.73,1.0,Home & Kitchen,nan,No,Credit/Debit Card,,No,Product Page,No,
CUST00895,61.0,Other,Dubai,Mobile,Social Media,3.0,Yes,Evening,8.17,1.0,Sports,Books,No,Digital Wallet,,No,Product Page,No,
CUST00896,41.0,Female,Riyadh,Desktop,Paid Search,1.0,No,Night,21.06,5.0,Electronics,nan,Yes,Digital Wallet,1.0,Yes,Payment Gateway,No,
CUST00897,42.0,Female,Abu Dhabi,Tablet,Social Media,1.0,No,Evening,0.91,1.0,Electronics,nan,No,Digital Wallet,2.0,Yes,Checkout,No,
CUST00898,34.0,Female,Dubai,Mobile,Social Media,1.0,No,Night,7.89,1.0,Apparel,nan,No,Credit/Debit Card,,No,Product Page,No,
CUST00899,51.0,Female,Sharjah,Mobile,Referral,3.0,Yes,Evening,16.98,4.0,Grocery,nan,No,Credit/Debit Card,2.0,Yes,Cart,No,
CUST00900,26.0,Male,Dubai,Desktop,Email,2.0,Yes,Morning,20.68,4.0,Beauty,Grocery,No,Credit/Debit Card,,No,Product Page,No,
CUST00901,46.0,Male,Doha,Mobile,Paid Search,3.0,Yes,Morning,38.22,10.0,Electronics,Home & Kitchen,No,Cash on Delivery,,No,Product Page,No,
CUST00902,27.0,Male,Dubai,Tablet,Direct,6.0,Yes,Afternoon,10.77,5.0,Apparel,nan,No,BNPL,3.0,Yes,Payment Gateway,No,
CUST00903,59.0,Male,Riyadh,Tablet,Organic,2.0,Yes,Morning,12.65,3.0,Apparel,Beauty,Yes,Credit/Debit Card,4.0,Yes,Payment Gateway,No,
CUST00904,44.0,Male,Kuwait City,Mobile,Direct,2.0,Yes,Afternoon,8.12,5.0,Beauty,nan,Yes,Credit/Debit Card,,No,Product Page,No,
CUST00905,29.0,Male,Dubai,Tablet,Social Media,3.0,Yes,Evening,7.66,2.0,Apparel,nan,Yes,Credit/Debit Card,,No,Product Page,No,
CUST00906,38.0,Male,Sharjah,Mobile,Social Media,2.0,Yes,Evening,18.57,3.0,Grocery,Beauty,No,Credit/Debit Card,,No,Product Page,No,
CUST00907,46.0,Female,Kuwait City,Desktop,Direct,,Yes,Evening,27.71,8.0,Electronics,nan,No,Credit/Debit Card,2.0,Yes,Checkout,No,
CUST00908,33.0,Female,Dubai,Mobile,Paid Search,4.0,Yes,Morning,63.3,16.0,Home & Kitchen,nan,No,BNPL,2.0,Yes,Cart,No,
CUST00909,34.0,Male,Dubai,Desktop,Direct,4.0,Yes,Evening,25.91,8.0,Beauty,nan,Yes,BNPL,2.0,Yes,None,Yes,119.98
CUST00910,51.0,Female,Abu Dhabi,Desktop,Email,3.0,Yes,Afternoon,19.43,4.0,Sports,Apparel,Yes,Credit/Debit Card,11.0,Yes,Cart,No,
CUST00911,38.0,Female,Riyadh,Desktop,Referral,,Yes,Night,38.98,7.0,Apparel,nan,No,Credit/Debit Card,4.0,Yes,Cart,No,
CUST00912,51.0,Female,Riyadh,Desktop,Social Media,1.0,No,Night,21.72,5.0,Beauty,Apparel,No,Credit/Debit Card,,No,Product Page,No,
CUST00913,41.0,Female,Dubai,Mobile,Paid Search,2.0,Yes,Evening,14.05,8.0,Apparel,nan,Yes,Credit/Debit Card,3.0,Yes,Checkout,No,
CUST00914,46.0,Male,Sharjah,Mobile,Social Media,1.0,No,Night,28.61,5.0,Apparel,Toys,No,Digital Wallet,1.0,Yes,Checkout,No,
CUST00915,51.0,Male,Dubai,Desktop,Referral,3.0,Yes,Morning,66.42,16.0,Books,nan,Yes,Credit/Debit Card,2.0,Yes,None,Yes,32.6
CUST00916,54.0,Male,Muscat,Desktop,Social Media,4.0,Yes,Morning,16.86,4.0,Grocery,nan,No,Credit/Debit Card,2.0,Yes,None,Yes,56.25
CUST00917,14.0,Male,Abu Dhabi,Tablet,Organic,2.0,Yes,Night,12.98,5.0,Beauty,Grocery,Yes,BNPL,,No,Product Page,No,
CUST00918,46.0,Female,Muscat,Tablet,Social Media,1.0,No,Evening,35.23,6.0,Apparel,nan,No,Digital Wallet,2.0,Yes,Checkout,No,
CUST00919,57.0,Male,Abu Dhabi,Mobile,Social Media,5.0,Yes,Evening,63.7,13.0,Sports,Apparel,Yes,Credit/Debit Card,,No,Product Page,No,
CUST00920,48.0,Male,Doha,Mobile,Paid Search,1.0,No,Night,13.68,2.0,Electronics,nan,No,Credit/Debit Card,,No,Product Page,No,
CUST00921,40.0,Male,,Mobile,Organic,3.0,Yes,Evening,21.57,4.0,Electronics,nan,Yes,Credit/Debit Card,1.0,Yes,Checkout,No,
CUST00922,51.0,Male,Riyadh,Desktop,Email,2.0,Yes,Morning,26.48,7.0,Beauty,Apparel,Yes,Digital Wallet,4.0,Yes,None,Yes,65.42
CUST00923,60.0,Female,Abu Dhabi,Mobile,Paid Search,1.0,No,Afternoon,17.45,3.0,Apparel,nan,No,Digital Wallet,2.0,Yes,Checkout,No,
CUST00924,45.0,Female,Kuwait City,Desktop,Direct,3.0,Yes,Morning,11.13,4.0,Grocery,nan,No,BNPL,3.0,Yes,Checkout,No,
CUST00925,47.0,Male,Abu Dhabi,Mobile,Organic,4.0,Yes,Evening,25.58,6.0,Apparel,nan,No,Cash on Delivery,,No,Product Page,No,
CUST00926,14.0,Male,Sharjah,Mobile,Organic,3.0,Yes,Evening,22.16,4.0,Apparel,Beauty,No,Cash on Delivery,3.0,Yes,Payment Gateway,No,
CUST00927,25.0,Male,Sharjah,Mobile,Organic,2.0,Yes,Night,21.69,4.0,Beauty,Apparel,No,Digital Wallet,3.0,Yes,Checkout,No,
CUST00928,47.0,Male,Muscat,Mobile,Social Media,1.0,No,Night,13.92,4.0,Sports,nan,No,Digital Wallet,,No,Product Page,No,
CUST00929,27.0,Female,Riyadh,Mobile,Social Media,1.0,No,Afternoon,13.16,4.0,Home & Kitchen,nan,No,Cash on Delivery,,No,Product Page,No,
CUST00930,46.0,Male,Abu Dhabi,Mobile,Email,5.0,Yes,Morning,13.04,4.0,Electronics,Home & Kitchen,No,Credit/Debit Card,2.0,Yes,Checkout,No,
CUST00931,25.0,Female,Doha,Mobile,Social Media,4.0,Yes,Evening,8.6,2.0,Sports,nan,No,Credit/Debit Card,,No,Product Page,No,
CUST00932,28.0,Female,Riyadh,Mobile,Social Media,1.0,No,Night,24.16,5.0,Apparel,nan,No,Credit/Debit Card,2.0,Yes,Checkout,No,
CUST00933,36.0,Male,London,Desktop,Paid Search,1.0,No,Afternoon,34.46,8.0,Electronics,nan,No,Digital Wallet,1.0,Yes,None,Yes,294.74
CUST00934,34.0,Male,Muscat,Desktop,Email,5.0,Yes,Evening,18.82,7.0,Beauty,nan,Yes,Cash on Delivery,2.0,Yes,Checkout,No,
CUST00935,50.0,Other,Riyadh,Mobile,Social Media,3.0,Yes,Evening,7.89,3.0,Electronics,nan,No,Credit/Debit Card,,No,Product Page,No,
CUST00936,40.0,Female,Abu Dhabi,Desktop,Social Media,2.0,Yes,Afternoon,30.02,7.0,Grocery,Home & Kitchen,No,Digital Wallet,5.0,Yes,Payment Gateway,No,
CUST00937,29.0,Male,Kuwait City,Mobile,Paid Search,1.0,No,Night,15.15,2.0,Beauty,Apparel,No,Digital Wallet,,No,Product Page,No,
CUST00938,32.0,Female,Riyadh,Mobile,Referral,1.0,No,Morning,11.05,3.0,Toys,Books,Yes,Cash on Delivery,2.0,Yes,Cart,No,
CUST00939,40.0,Female,Mumbai,Mobile,Social Media,2.0,Yes,Evening,26.74,5.0,Apparel,nan,Yes,Cash on Delivery,,No,Product Page,No,
CUST00940,38.0,Male,,Mobile,Organic,2.0,Yes,Morning,14.63,3.0,Grocery,Toys,No,BNPL,3.0,Yes,None,Yes,66.21
CUST00941,43.0,Female,Dubai,Desktop,Organic,3.0,Yes,Night,43.55,7.0,Electronics,Sports,Yes,Credit/Debit Card,3.0,Yes,Cart,No,
CUST00942,46.0,Male,Dubai,Mobile,Email,4.0,Yes,Evening,13.6,4.0,Electronics,nan,No,BNPL,,No,Product Page,No,
CUST00943,51.0,Female,Riyadh,Tablet,Social Media,2.0,Yes,Night,9.25,6.0,Electronics,Home & Kitchen,No,Credit/Debit Card,2.0,Yes,Cart,No,
CUST00944,44.0,Other,London,Mobile,Email,3.0,Yes,Morning,14.25,4.0,Home & Kitchen,nan,Yes,Digital Wallet,,No,Product Page,No,
CUST00945,38.0,Female,Dubai,Mobile,Social Media,1.0,No,Afternoon,7.64,4.0,Electronics,nan,No,Credit/Debit Card,1.0,Yes,Checkout,No,
CUST00946,33.0,Male,Doha,Desktop,Social Media,2.0,Yes,Evening,20.75,,Home & Kitchen,nan,No,BNPL,,No,Product Page,No,
CUST00947,57.0,Male,Riyadh,Mobile,Organic,3.0,Yes,Afternoon,30.13,7.0,Apparel,nan,Yes,BNPL,2.0,Yes,Payment Gateway,No,
CUST00948,40.0,Female,Doha,Mobile,Email,6.0,Yes,Evening,21.05,5.0,Apparel,nan,Yes,Digital Wallet,3.0,Yes,None,Yes,121.78
CUST00949,43.0,Female,,Mobile,Organic,4.0,Yes,Evening,9.78,1.0,Beauty,nan,Yes,Digital Wallet,,No,Product Page,No,
CUST00950,34.0,Female,Muscat,Mobile,Direct,3.0,Yes,Morning,6.45,3.0,Electronics,nan,No,Digital Wallet,2.0,Yes,Cart,No,
CUST00951,34.0,Other,Dubai,Mobile,Social Media,2.0,Yes,Night,27.6,7.0,Sports,Books,No,Credit/Debit Card,2.0,Yes,Cart,No,
CUST00952,30.0,Female,Kuwait City,Mobile,Direct,4.0,Yes,Night,24.36,5.0,Home & Kitchen,Toys,Yes,Digital Wallet,,No,Product Page,No,
CUST00953,39.0,Male,Dubai,Mobile,Paid Search,2.0,Yes,Night,31.38,9.0,Books,nan,No,Credit/Debit Card,3.0,Yes,None,Yes,59.09
CUST00954,32.0,Male,Sharjah,Mobile,Organic,7.0,Yes,Afternoon,15.64,3.0,Apparel,Toys,Yes,Cash on Delivery,,No,Product Page,No,
CUST00955,34.0,Male,Muscat,Mobile,Organic,3.0,Yes,Afternoon,28.52,11.0,Toys,Books,No,Cash on Delivery,2.0,Yes,Checkout,No,
CUST00956,49.0,Female,Dubai,Mobile,Social Media,2.0,Yes,Afternoon,10.72,4.0,Home & Kitchen,Beauty,Yes,BNPL,3.0,Yes,Payment Gateway,No,
CUST00957,26.0,Female,Dubai,Mobile,Social Media,1.0,No,Afternoon,17.89,5.0,Grocery,nan,No,Digital Wallet,3.0,Yes,Cart,No,
CUST00958,31.0,Female,Doha,Mobile,Social Media,1.0,No,Evening,8.3,6.0,Electronics,nan,Yes,Digital Wallet,1.0,Yes,Checkout,No,
CUST00959,43.0,Male,Sharjah,Mobile,Paid Search,2.0,Yes,Night,9.81,1.0,Beauty,nan,Yes,Digital Wallet,4.0,Yes,Cart,No,
CUST00960,43.0,Male,Sharjah,Mobile,Social Media,1.0,No,Morning,14.67,4.0,Sports,nan,Yes,Digital Wallet,2.0,Yes,Payment Gateway,No,
CUST00961,18.0,Male,Dubai,Mobile,Paid Search,2.0,Yes,Afternoon,17.89,4.0,Electronics,nan,Yes,Credit/Debit Card,2.0,Yes,Checkout,No,
CUST00962,47.0,Male,Dubai,Mobile,Organic,3.0,Yes,Morning,35.61,8.0,Home & Kitchen,nan,Yes,BNPL,2.0,Yes,Checkout,No,
CUST00963,39.0,Male,Abu Dhabi,Mobile,Paid Search,2.0,Yes,Afternoon,8.02,3.0,Sports,nan,No,Credit/Debit Card,2.0,Yes,Cart,No,
CUST00964,50.0,Male,Dubai,Mobile,Paid Search,3.0,Yes,Morning,28.79,6.0,Home & Kitchen,nan,No,Digital Wallet,1.0,Yes,Checkout,No,
CUST00965,35.0,Male,Cairo,Mobile,Paid Search,2.0,Yes,Evening,15.98,6.0,Electronics,nan,No,Cash on Delivery,1.0,Yes,Cart,No,
CUST00966,47.0,Female,Dubai,Desktop,Social Media,2.0,Yes,Evening,35.66,9.0,Beauty,Apparel,No,BNPL,2.0,Yes,Checkout,No,
CUST00967,62.0,Male,Sharjah,Mobile,Email,5.0,Yes,Morning,37.75,9.0,Electronics,Sports,No,Cash on Delivery,,No,Product Page,No,
CUST00968,39.0,Female,Dubai,Mobile,Direct,2.0,Yes,Morning,3.93,2.0,Sports,Books,No,Credit/Debit Card,,No,Product Page,No,
CUST00969,35.0,Female,Dubai,Mobile,Paid Search,4.0,Yes,Evening,30.9,5.0,Electronics,nan,No,Digital Wallet,,No,Product Page,No,
CUST00970,46.0,Female,Riyadh,Mobile,Organic,,Yes,Afternoon,38.7,9.0,Electronics,nan,No,Credit/Debit Card,3.0,Yes,Checkout,No,
CUST00971,36.0,Female,Riyadh,Mobile,Organic,3.0,Yes,Morning,9.2,3.0,Apparel,Beauty,Yes,BNPL,2.0,Yes,Checkout,No,
CUST00972,32.0,Male,Dubai,Desktop,Organic,3.0,Yes,Night,17.76,3.0,Beauty,Grocery,No,Credit/Debit Card,2.0,Yes,Checkout,No,
CUST00973,39.0,Male,Dubai,Desktop,Organic,2.0,Yes,Afternoon,38.09,10.0,Grocery,nan,No,BNPL,4.0,Yes,None,Yes,92.45
CUST00974,38.0,Female,Dubai,Desktop,Paid Search,2.0,Yes,Evening,19.86,2.0,Electronics,nan,Yes,BNPL,3.0,Yes,None,Yes,333.21
CUST00975,41.0,Female,,Desktop,Social Media,1.0,No,Night,10.01,7.0,Electronics,Books,No,BNPL,,No,Product Page,No,
CUST00976,54.0,Other,Riyadh,Mobile,Social Media,2.0,Yes,Evening,40.81,9.0,Apparel,Toys,Yes,Credit/Debit Card,,No,Product Page,No,
CUST00977,38.0,Female,Dubai,Mobile,Paid Search,2.0,Yes,Night,16.62,3.0,Sports,nan,Yes,Credit/Debit Card,2.0,Yes,Cart,No,
CUST00978,29.0,Male,Sharjah,Mobile,Organic,2.0,Yes,Night,9.44,4.0,Home & Kitchen,nan,No,Cash on Delivery,,No,Product Page,No,
CUST00979,63.0,Male,Doha,Mobile,Social Media,2.0,Yes,Afternoon,8.05,4.0,Apparel,nan,Yes,Cash on Delivery,,No,Product Page,No,
CUST00980,24.0,Female,Muscat,Mobile,Paid Search,1.0,No,Night,28.05,,Home & Kitchen,Beauty,Yes,BNPL,,No,Product Page,No,
CUST00981,41.0,Male,London,Desktop,Social Media,3.0,Yes,Afternoon,16.69,7.0,Apparel,Sports,Yes,Credit/Debit Card,3.0,Yes,None,Yes,109.93
CUST00982,27.0,Male,Abu Dhabi,Desktop,Email,11.0,Yes,Morning,19.41,3.0,Apparel,Beauty,Yes,Digital Wallet,,No,Product Page,No,
CUST00983,47.0,Female,Dubai,Mobile,Email,7.0,Yes,Evening,27.47,6.0,Apparel,nan,Yes,Digital Wallet,4.0,Yes,None,Yes,142.53
CUST00984,50.0,Male,Dubai,Mobile,Organic,2.0,Yes,Night,16.75,3.0,Sports,nan,No,Credit/Debit Card,3.0,Yes,Cart,No,
CUST00985,32.0,Male,Kuwait City,Mobile,Social Media,1.0,No,Night,4.49,3.0,Books,nan,Yes,Digital Wallet,2.0,Yes,Payment Gateway,No,
CUST00986,47.0,Female,Mumbai,Desktop,Organic,3.0,Yes,Morning,39.35,,Beauty,nan,Yes,Cash on Delivery,,No,Product Page,No,
CUST00987,29.0,Female,Sharjah,Desktop,Social Media,1.0,No,Evening,35.98,6.0,Apparel,Sports,Yes,Credit/Debit Card,3.0,Yes,Checkout,No,
CUST00988,28.0,Male,Abu Dhabi,Tablet,Paid Search,2.0,Yes,Evening,21.43,5.0,Home & Kitchen,nan,No,Credit/Debit Card,,No,Product Page,No,
CUST00989,23.0,Female,Abu Dhabi,Mobile,Social Media,2.0,Yes,Afternoon,5.45,1.0,Electronics,nan,Yes,Digital Wallet,,No,Product Page,No,
CUST00990,42.0,Female,Abu Dhabi,Mobile,Organic,2.0,Yes,Night,60.11,14.0,Beauty,Grocery,No,Digital Wallet,,No,Product Page,No,
CUST00991,46.0,Male,Dubai,Mobile,Organic,3.0,Yes,Afternoon,154.9341564812118,33.0,Home & Kitchen,nan,No,Credit/Debit Card,,No,Product Page,No,
CUST00992,45.0,Male,Riyadh,Mobile,Direct,3.0,Yes,Afternoon,35.28,10.0,Books,nan,No,Credit/Debit Card,,No,Product Page,No,
CUST00993,34.0,Male,Dubai,Desktop,Email,,Yes,Morning,30.09,6.0,Electronics,nan,Yes,BNPL,3.0,Yes,Cart,No,
CUST00994,29.0,Female,Dubai,Tablet,Paid Search,2.0,Yes,Afternoon,15.23,4.0,Beauty,nan,Yes,BNPL,4.0,Yes,None,Yes,122.84
CUST00995,26.0,Male,Doha,Mobile,Paid Search,3.0,Yes,Evening,20.41,6.0,Beauty,nan,No,Cash on Delivery,,No,Product Page,No,
CUST00996,38.0,Other,Dubai,Mobile,Paid Search,1.0,No,Afternoon,4.89,2.0,Apparel,nan,Yes,Credit/Debit Card,,No,Product Page,No,
CUST00997,60.0,Female,Dubai,Mobile,Email,3.0,Yes,Evening,18.17,5.0,Beauty,nan,Yes,Credit/Debit Card,3.0,Yes,Cart,No,
CUST00998,49.0,Female,Abu Dhabi,Desktop,Organic,4.0,Yes,Morning,17.49,6.0,Books,Electronics,Yes,Cash on Delivery,,No,Product Page,No,
CUST00999,51.0,Female,Cairo,Mobile,Referral,2.0,Yes,Evening,20.83,8.0,Books,nan,No,Credit/Debit Card,2.0,Yes,Checkout,No,
CUST01000,43.0,Female,Kuwait City,Mobile,Social Media,5.0,Yes,Night,17.49,4.0,Beauty,nan,No,Digital Wallet,,No,Product Page,No,
CUST01001,63.0,Male,,Mobile,Email,19.0,Yes,Morning,13.13,7.0,Electronics,Books,No,Credit/Debit Card,3.0,Yes,Cart,No,
CUST01002,26.0,Male,Sharjah,Mobile,Organic,3.0,Yes,Evening,11.54,3.0,Books,nan,No,Credit/Debit Card,,No,Product Page,No,
CUST01003,42.0,Female,Dubai,Tablet,Direct,5.0,Yes,Evening,17.41,6.0,Beauty,Grocery,No,BNPL,,No,Product Page,No,
CUST01004,53.0,Male,Riyadh,Mobile,Organic,3.0,Yes,Evening,11.96,3.0,Apparel,nan,Yes,Cash on Delivery,3.0,Yes,None,Yes,103.21
CUST01005,27.0,Male,Doha,Mobile,Organic,3.0,Yes,Evening,8.86,1.0,Electronics,nan,No,BNPL,,No,Product Page,No,
CUST01006,37.0,Female,Muscat,Mobile,Organic,4.0,Yes,Night,68.5,17.0,Electronics,nan,No,BNPL,2.0,Yes,None,Yes,458.22
CUST01007,39.0,Female,Sharjah,Mobile,Organic,4.0,Yes,Night,172.4422967416753,50.0,Electronics,Home & Kitchen,No,Digital Wallet,4.0,Yes,Payment Gateway,No,
